year,test,school,LEA,LEA_ID,subject,proficiency
2019,RISE,North Sanpete High,North Sanpete District,837,Science,0.3063
2019,RISE,North Sanpete Middle,North Sanpete District,837,English Language Arts,0.275
2019,RISE,North Sanpete Middle,North Sanpete District,837,Mathematics,0.26
2019,RISE,North Sanpete Middle,North Sanpete District,837,Science,0.2687
2019,RISE,Spring City School,North Sanpete District,837,English Language Arts,0.3832
2019,RISE,Spring City School,North Sanpete District,837,Mathematics,0.215
2019,RISE,Spring City School,North Sanpete District,837,Science,0.3038
2019,RISE,North Star Academy,North Star Academy,165612,English Language Arts,0.3065
2019,RISE,North Star Academy,North Star Academy,165612,Mathematics,0.3746
2019,RISE,North Star Academy,North Star Academy,165612,Science,0.3065
2019,RISE,North Star Academy,North Star Academy,165612,Mathematics,0.4737
2019,RISE,North Star Academy,North Star Academy,165612,Science,0.4211
2019,RISE,North Summit High,North Summit District,849,English Language Arts,0.4561
2019,RISE,North Summit High,North Summit District,849,Mathematics,0.5641
2019,RISE,North Summit High,North Summit District,849,Science,0.3593
2019,RISE,North Summit Middle,North Summit District,849,English Language Arts,0.3059
2019,RISE,North Summit Middle,North Summit District,849,Mathematics,0.3388
2019,RISE,North Summit Middle,North Summit District,849,Science,0.3576
2019,RISE,North Summit School,North Summit District,849,English Language Arts,0.3072
2019,RISE,North Summit School,North Summit District,849,Mathematics,0.3072
2019,RISE,North Summit School,North Summit District,849,Science,0.3034
2019,RISE,Odyssey Charter School,Odyssey Charter School,175612,English Language Arts,0.3391
2019,RISE,Odyssey Charter School,Odyssey Charter School,175612,Mathematics,0.2533
2019,RISE,Odyssey Charter School,Odyssey Charter School,175612,Science,0.298
2019,RISE,Ben Lomond High,Ogden City District,1183,English Language Arts,0.2086
2019,RISE,Ben Lomond High,Ogden City District,1183,Science,0.0944
2019,RISE,Bonneville School,Ogden City District,1183,English Language Arts,0.2572
2019,RISE,Bonneville School,Ogden City District,1183,Mathematics,0.146
2019,RISE,Bonneville School,Ogden City District,1183,Science,0.1934
2019,RISE,Gramercy School,Ogden City District,1183,English Language Arts,0.1818
2019,RISE,Gramercy School,Ogden City District,1183,Mathematics,0.1585
2019,RISE,Gramercy School,Ogden City District,1183,Science,0.189
2019,RISE,Heritage School,Ogden City District,1183,English Language Arts,0.2584
2019,RISE,Heritage School,Ogden City District,1183,Mathematics,0.1064
2019,RISE,Heritage School,Ogden City District,1183,Science,0.196
2019,RISE,Highland Junior High,Ogden City District,1183,English Language Arts,0.1875
2019,RISE,Highland Junior High,Ogden City District,1183,Mathematics,0.0956
2019,RISE,Highland Junior High,Ogden City District,1183,Science,0.1185
2019,RISE,Highland Junior High,Ogden City District,1183,English Language Arts,0.2116
2019,RISE,Hillcrest School,Ogden City District,1183,English Language Arts,0.21
2019,RISE,Hillcrest School,Ogden City District,1183,Mathematics,0.1667
2019,RISE,Hillcrest School,Ogden City District,1183,Science,0.2086
2019,RISE,Horace Mann School,Ogden City District,1183,English Language Arts,0.2944
2019,RISE,Horace Mann School,Ogden City District,1183,Mathematics,0.2437
2019,RISE,Horace Mann School,Ogden City District,1183,Science,0.2994
2019,RISE,James Madison School,Ogden City District,1183,English Language Arts,0.1413
2019,RISE,Lincoln School,Ogden City District,1183,English Language Arts,0.2816
2019,RISE,Lincoln School,Ogden City District,1183,Mathematics,0.25
2019,RISE,Lincoln School,Ogden City District,1183,Science,0.2469
2019,RISE,Mound Fort Junior High,Ogden City District,1183,English Language Arts,0.1741
2019,RISE,Mound Fort Junior High,Ogden City District,1183,Mathematics,0.1511
2019,RISE,Mound Fort Junior High,Ogden City District,1183,Science,0.1429
2019,RISE,Mound Fort Junior High,Ogden City District,1183,English Language Arts,0.2153
2019,RISE,Mount Ogden Junior High,Ogden City District,1183,English Language Arts,0.229
2019,RISE,Mount Ogden Junior High,Ogden City District,1183,Mathematics,0.2097
2019,RISE,Mount Ogden Junior High,Ogden City District,1183,Science,0.2285
2019,RISE,Mount Ogden Junior High,Ogden City District,1183,English Language Arts,0.3494
2019,RISE,Mount Ogden Junior High,Ogden City District,1183,Mathematics,0.2846
2019,RISE,Mount Ogden Junior High,Ogden City District,1183,Science,0.2118
2019,RISE,New Bridge School,Ogden City District,1183,English Language Arts,0.2885
2019,RISE,New Bridge School,Ogden City District,1183,Mathematics,0.2138
2019,RISE,New Bridge School,Ogden City District,1183,Science,0.2257
2019,RISE,Odyssey School,Ogden City District,1183,English Language Arts,0.2
2019,RISE,Odyssey School,Ogden City District,1183,Mathematics,0.214
2019,RISE,Odyssey School,Ogden City District,1183,Science,0.2613
2019,RISE,Ogden High,Ogden City District,1183,English Language Arts,0.3599
2019,RISE,Ogden High,Ogden City District,1183,Mathematics,0.1873
2019,RISE,Ogden High,Ogden City District,1183,Science,0.2167
2019,RISE,Polk School,Ogden City District,1183,English Language Arts,0.3536
2019,RISE,Polk School,Ogden City District,1183,Mathematics,0.236
2019,RISE,Polk School,Ogden City District,1183,Science,0.2647
2019,RISE,Shadow Valley School,Ogden City District,1183,English Language Arts,0.3263
2019,RISE,Shadow Valley School,Ogden City District,1183,Mathematics,0.2333
2019,RISE,Shadow Valley School,Ogden City District,1183,Science,0.2996
2019,RISE,Taylor Canyon School,Ogden City District,1183,English Language Arts,0.3029
2019,RISE,Taylor Canyon School,Ogden City District,1183,Mathematics,0.1875
2019,RISE,Taylor Canyon School,Ogden City District,1183,Science,0.2086
2019,RISE,Thomas O. Smith School,Ogden City District,1183,English Language Arts,0.2103
2019,RISE,Thomas O. Smith School,Ogden City District,1183,Mathematics,0.1349
2019,RISE,Thomas O. Smith School,Ogden City District,1183,Science,0.2287
2019,RISE,Wasatch School,Ogden City District,1183,English Language Arts,0.2961
2019,RISE,Wasatch School,Ogden City District,1183,Mathematics,0.2011
2019,RISE,Wasatch School,Ogden City District,1183,Science,0.3284
2019,RISE,Ogden Preparatory Academy,Ogden Preparatory Academy,110571,English Language Arts,0.1959
2019,RISE,Ogden Preparatory Academy,Ogden Preparatory Academy,110571,Mathematics,0.1619
2019,RISE,Ogden Preparatory Academy,Ogden Preparatory Academy,110571,Science,0.2015
2019,RISE,Ogden Preparatory Academy,Ogden Preparatory Academy,110571,English Language Arts,0.2785
2019,RISE,Ogden Preparatory Academy,Ogden Preparatory Academy,110571,Science,0.2051
2019,RISE,Open Classroom,Open Classroom,185847,English Language Arts,0.2692
2019,RISE,Open Classroom,Open Classroom,185847,Mathematics,0.2308
2019,RISE,Open Classroom,Open Classroom,185847,Science,0.3241
2019,RISE,Pacific Heritage Academy,Pacific Heritage Academy,186276,English Language Arts,0.177
2019,RISE,Pacific Heritage Academy,Pacific Heritage Academy,186276,Mathematics,0.1646
2019,RISE,Pacific Heritage Academy,Pacific Heritage Academy,186276,Science,0.1951
2019,RISE,Paradigm High School,Paradigm High School,185692,English Language Arts,0.3014
2019,RISE,Paradigm High School,Paradigm High School,185692,Mathematics,0.2857
2019,RISE,Paradigm High School,Paradigm High School,185692,Science,0.2778
2019,RISE,Paradigm High School,Paradigm High School,185692,English Language Arts,0.3821
2019,RISE,Paradigm High School,Paradigm High School,185692,Science,0.1795
2019,RISE,Ecker Hill Middle,Park City District,856,English Language Arts,0.2504
2019,RISE,Ecker Hill Middle,Park City District,856,Mathematics,0.2647
2019,RISE,Ecker Hill Middle,Park City District,856,Science,0.319
2019,RISE,Jeremy Ranch School,Park City District,856,English Language Arts,0.3604
2019,RISE,Jeremy Ranch School,Park City District,856,Mathematics,0.2345
2019,RISE,Jeremy Ranch School,Park City District,856,Science,0.2077
2019,RISE,Mcpolin School,Park City District,856,English Language Arts,0.2865
2019,RISE,Mcpolin School,Park City District,856,Mathematics,0.1742
2019,RISE,Mcpolin School,Park City District,856,Science,0.1797
2019,RISE,Park City High,Park City District,856,English Language Arts,0.481
2019,RISE,Park City High,Park City District,856,Mathematics,0.354
2019,RISE,Park City High,Park City District,856,Science,0.3429
2019,RISE,Parleys Park School,Park City District,856,English Language Arts,0.3151
2019,RISE,Parleys Park School,Park City District,856,Mathematics,0.2158
2019,RISE,Parleys Park School,Park City District,856,Science,0.2984
2019,RISE,Trailside School,Park City District,856,English Language Arts,0.2704
2019,RISE,Trailside School,Park City District,856,Mathematics,0.2328
2019,RISE,Trailside School,Park City District,856,Science,0.2209
2019,RISE,Treasure Mtn. Junior High School,Park City District,856,English Language Arts,0.2071
2019,RISE,Treasure Mtn. Junior High School,Park City District,856,Mathematics,0.2049
2019,RISE,Treasure Mtn. Junior High School,Park City District,856,Science,0.2553
2019,RISE,Treasure Mtn. Junior High School,Park City District,856,English Language Arts,0.4164
2019,RISE,Treasure Mtn. Junior High School,Park City District,856,Mathematics,0.3743
2019,RISE,Treasure Mtn. Junior High School,Park City District,856,Science,0.3305
2019,RISE,Pinnacle Canyon Academy,Pinnacle Canyon Academy,5492,English Language Arts,0.1759
2019,RISE,Pinnacle Canyon Academy,Pinnacle Canyon Academy,5492,Mathematics,0.1307
2019,RISE,Pinnacle Canyon Academy,Pinnacle Canyon Academy,5492,Science,0.2242
2019,RISE,Circleville School,Piute District,865,English Language Arts,0.2264
2019,RISE,Circleville School,Piute District,865,Mathematics,0.3148
2019,RISE,Circleville School,Piute District,865,Science,0.3409
2019,RISE,Piute High,Piute District,865,English Language Arts,0.2075
2019,RISE,Piute High,Piute District,865,Mathematics,0.2264
2019,RISE,Piute High,Piute District,865,Science,0.2264
2019,RISE,Promontory School of Expeditionary Learning,Promontory School of Expeditionary Learning,186278,English Language Arts,0.2456
2019,RISE,Promontory School of Expeditionary Learning,Promontory School of Expeditionary Learning,186278,Mathematics,0.225
2019,RISE,Promontory School of Expeditionary Learning,Promontory School of Expeditionary Learning,186278,Science,0.2096
2019,RISE,Providence Hall,Providence Hall,185871,English Language Arts,0.1947
2019,RISE,Providence Hall,Providence Hall,185871,Mathematics,0.2091
2019,RISE,Providence Hall,Providence Hall,185871,Science,0.2564
2019,RISE,Providence Hall,Providence Hall,185871,English Language Arts,0.4167
2019,RISE,Providence Hall,Providence Hall,185871,Mathematics,0.295
2019,RISE,Providence Hall,Providence Hall,185871,Science,0.2768
2019,RISE,Amelia Earhart School,Provo District,1222,English Language Arts,0.2544
2019,RISE,Amelia Earhart School,Provo District,1222,Mathematics,0.2474
2019,RISE,Amelia Earhart School,Provo District,1222,Science,0.2217
2019,RISE,Canyon Crest School,Provo District,1222,English Language Arts,0.371
2019,RISE,Canyon Crest School,Provo District,1222,Mathematics,0.2756
2019,RISE,Canyon Crest School,Provo District,1222,Science,0.341
2019,RISE,Centennial Middle,Provo District,1222,English Language Arts,0.311
2019,RISE,Centennial Middle,Provo District,1222,Mathematics,0.3135
2019,RISE,Centennial Middle,Provo District,1222,Science,0.2475
2019,RISE,Dixon Middle,Provo District,1222,English Language Arts,0.261
2019,RISE,Dixon Middle,Provo District,1222,Mathematics,0.2883
2019,RISE,Dixon Middle,Provo District,1222,Science,0.2055
2019,RISE,Edgemont School,Provo District,1222,English Language Arts,0.3487
2019,RISE,Edgemont School,Provo District,1222,Mathematics,0.2638
2019,RISE,Edgemont School,Provo District,1222,Science,0.2569
2019,RISE,Franklin School,Provo District,1222,English Language Arts,0.1786
2019,RISE,Franklin School,Provo District,1222,Mathematics,0.1735
2019,RISE,Franklin School,Provo District,1222,Science,0.2025
2019,RISE,Lakeview School,Provo District,1222,English Language Arts,0.2657
2019,RISE,Lakeview School,Provo District,1222,Mathematics,0.2174
2019,RISE,Lakeview School,Provo District,1222,Science,0.2749
2019,RISE,Provo eSchool,Provo District,1222,English Language Arts,0.3718
2019,RISE,Provo eSchool,Provo District,1222,Mathematics,0.2353
2019,RISE,Provo eSchool,Provo District,1222,Science,0.2
2019,RISE,Provo High,Provo District,1222,English Language Arts,0.368
2019,RISE,Provo High,Provo District,1222,Mathematics,0.2224
2019,RISE,Provo High,Provo District,1222,Science,0.1942
2019,RISE,Provo Peaks School,Provo District,1222,English Language Arts,0.1992
2019,RISE,Provo Peaks School,Provo District,1222,Mathematics,0.2135
2019,RISE,Provo Peaks School,Provo District,1222,Science,0.2085
2019,RISE,Provost School,Provo District,1222,English Language Arts,0.2694
2019,RISE,Provost School,Provo District,1222,Mathematics,0.25
2019,RISE,Provost School,Provo District,1222,Science,0.2299
2019,RISE,Rock Canyon School,Provo District,1222,English Language Arts,0.3593
2019,RISE,Rock Canyon School,Provo District,1222,Mathematics,0.2831
2019,RISE,Rock Canyon School,Provo District,1222,Science,0.3525
2019,RISE,Spring Creek School,Provo District,1222,English Language Arts,0.2573
2019,RISE,Spring Creek School,Provo District,1222,Mathematics,0.2083
2019,RISE,Spring Creek School,Provo District,1222,Science,0.2766
2019,RISE,Sunset View School,Provo District,1222,English Language Arts,0.2104
2019,RISE,Sunset View School,Provo District,1222,Mathematics,0.189
2019,RISE,Sunset View School,Provo District,1222,Science,0.2188
2019,RISE,Timpanogos School,Provo District,1222,English Language Arts,0.1829
2019,RISE,Timpanogos School,Provo District,1222,Mathematics,0.1714
2019,RISE,Timpanogos School,Provo District,1222,Science,0.2432
2019,RISE,Timpview High,Provo District,1222,English Language Arts,0.5142
2019,RISE,Timpview High,Provo District,1222,Mathematics,0.3624
2019,RISE,Timpview High,Provo District,1222,Science,0.3217
2019,RISE,Wasatch School,Provo District,1222,English Language Arts,0.3007
2019,RISE,Wasatch School,Provo District,1222,Mathematics,0.2826
2019,RISE,Wasatch School,Provo District,1222,Science,0.3314
2019,RISE,Westridge School,Provo District,1222,English Language Arts,0.2675
2019,RISE,Westridge School,Provo District,1222,Mathematics,0.2217
2019,RISE,Westridge School,Provo District,1222,Science,0.2981
2019,RISE,Quest Academy,Quest Academy,185872,English Language Arts,0.3005
2019,RISE,Quest Academy,Quest Academy,185872,Mathematics,0.2561
2019,RISE,Quest Academy,Quest Academy,185872,Science,0.2886
2019,RISE,Ranches Academy,Ranches Academy,125577,English Language Arts,0.3889
2019,RISE,Ranches Academy,Ranches Academy,125577,Mathematics,0.3131
2019,RISE,Ranches Academy,Ranches Academy,125577,Science,0.3826
2019,RISE,Reagan Academy,Reagan Academy,165614,English Language Arts,0.316
2019,RISE,Reagan Academy,Reagan Academy,165614,Mathematics,0.2594
2019,RISE,Reagan Academy,Reagan Academy,165614,Science,0.3209
2019,RISE,Real Salt Lake Academy High School,Real Salt Lake Academy High School,186490,English Language Arts,0.3049
2019,RISE,Real Salt Lake Academy High School,Real Salt Lake Academy High School,186490,Mathematics,0.2061
2019,RISE,Real Salt Lake Academy High School,Real Salt Lake Academy High School,186490,Science,0.2134
2019,RISE,Renaissance Academy,Renaissance Academy,185700,English Language Arts,0.3286
2019,RISE,Renaissance Academy,Renaissance Academy,185700,Mathematics,0.2426
2019,RISE,Renaissance Academy,Renaissance Academy,185700,Science,0.299
2019,RISE,North Rich School,Rich District,870,English Language Arts,0.2632
2019,RISE,North Rich School,Rich District,870,Mathematics,0.2281
2019,RISE,Rich High,Rich District,870,English Language Arts,0.5075
2019,RISE,Rich High,Rich District,870,Mathematics,0.4179
2019,RISE,Rich Middle School,Rich District,870,English Language Arts,0.2766
2019,RISE,Rich Middle School,Rich District,870,Mathematics,0.4
2019,RISE,Rich Middle School,Rich District,870,Science,0.3854
2019,RISE,South Rich School,Rich District,870,English Language Arts,0.3774
2019,RISE,South Rich School,Rich District,870,Mathematics,0.3396
